Product A,Product B,Product C,Product D,Product E,Product F,Product G,Product H,Product I,Product J,Product K,Product L,Product M,Product N,Product O,Product P,Product Q,Product R,Product S,Product T,Product U
412,39,28,28,0,34,19,38,51,0,0,355,0,222,19,0,0,452,0,2431,0
184,0,0,0,0,0,0,0,0,0,0,165,456,60,35,0,0,0,0,0,0
0,33,535,0,0,0,0,0,0,0,2677,0,27,0,235,0,0,0,0,0,0
0,0,224,0,0,0,1489,0,544,0,0,50,124,164,349,0,0,0,0,0,0
1237,0,26,669,0,65,0,0,490,32,0,148,0,6,153,0,0,0,611,4735,0
0,0,181,839,0,0,0,271,0,1541,0,116,22,0,185,0,0,0,0,0,0
0,0,67,942,0,147,237,28,0,16,0,139,130,0,170,0,0,47,0,0,0
0,0,12,820,0,0,0,0,0,539,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1402,0,0,0,16,0,128,148,184,50,0,0,0,0,0,0
0,0,219,0,0,0,0,0,0,0,0,0,394,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,281,103,66,0,469,0,0,0,0,2347,0
0,62,563,0,0,0,0,0,0,477,0,0,12,0,315,0,0,61,0,0,0
0,0,348,0,0,0,0,0,124,0,0,100,62,69,9,0,0,84,0,0,0
463,110,478,0,221,69,48,0,993,0,15,62,15,185,86,0,11,0,717,0,0
0,0,80,0,0,108,0,0,0,0,0,223,0,13,362,0,0,0,0,6568,0
0,0,249,42,0,34,0,0,121,0,0,0,0,0,276,0,0,0,0,0,0
25,0,86,34,0,190,63,40,83,16,0,27,36,0,108,57,17,151,0,0,0
251,0,134,0,50,0,0,0,0,0,0,50,65,0,43,0,31,0,0,1140,0
898,171,0,0,0,14,16,151,522,0,0,412,68,133,154,0,0,0,0,0,0
0,0,252,649,0,0,0,18,0,0,507,405,24,281,559,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2493,0,0,193,369,0,46,0,0,0,0,0,0
184,222,353,0,0,0,0,0,1035,213,0,155,135,0,0,0,0,0,132,0,0
34,72,252,0,221,0,0,0,0,342,0,342,383,37,233,0,0,1450,0,0,277
0,0,0,0,117,97,0,21,0,16,0,41,33,24,792,0,0,31,0,3228,0
615,0,0,77,0,0,0,0,0,16,23,23,82,0,53,0,0,0,0,0,0
273,36,192,100,0,0,80,86,296,0,0,41,0,60,20,0,0,0,0,0,492
0,0,0,0,0,0,0,0,0,719,0,59,0,7,0,0,0,191,0,0,0
667,0,13,268,480,252,344,0,0,0,0,111,0,0,113,277,0,0,0,280,0
187,135,793,0,0,0,76,0,2714,0,0,183,62,0,91,0,0,0,107,0,0
0,0,1188,0,0,83,0,29,0,0,0,0,0,16,42,0,0,0,0,0,0
0,0,62,0,261,869,0,241,0,0,0,196,62,14,61,0,9,0,11,0,0
0,0,329,0,0,0,137,97,119,2,0,330,28,15,48,0,0,0,0,0,0
143,0,568,234,0,0,0,72,756,0,0,0,112,0,58,0,0,0,0,0,17
0,103,424,0,0,0,38,0,0,0,268,0,53,0,0,0,0,0,12,0,0
130,646,0,0,0,466,0,0,2355,0,0,521,1073,19,640,0,0,0,0,0,0
0,93,272,0,0,238,0,0,0,0,11,0,16,72,39,0,15,0,0,0,0
0,91,612,0,0,744,9,0,59,0,0,106,0,766,29,881,0,0,11,0,0
0,0,244,359,354,415,108,0,0,0,-79,131,44,0,44,21,-36,46,0,10386,146
0,0,0,2170,0,48,58,97,103,0,0,195,69,334,252,0,0,162,0,0,0
163,24,71,319,221,160,472,279,0,31,27,120,21,174,320,26,65,0,42,1328,0
111,6,41,450,0,121,0,0,0,435,0,0,0,0,103,0,17,0,162,3854,0
0,0,255,0,0,328,188,0,0,0,0,123,11,9,0,0,387,0,0,0,0
0,0,0,872,0,100,0,0,115,30,0,119,0,0,58,0,0,0,196,0,0
259,562,752,99,0,679,271,829,0,551,35,265,270,0,2017,0,251,0,0,0,3015
775,55,0,0,0,0,723,0,25,94,0,139,188,231,140,0,0,0,127,0,0
0,0,0,0,0,0,304,0,0,0,0,290,108,0,69,0,21,0,0,0,0
0,0,437,0,0,326,0,139,0,0,0,206,55,54,64,0,0,0,0,0,0
0,1579,106,0,0,142,749,17,788,0,0,79,71,90,639,0,0,0,1644,0,0
0,0,0,0,0,182,0,0,453,31,0,0,673,105,0,0,0,0,201,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,924,0,0,0,0,0,0
10,0,551,152,0,0,0,0,0,0,0,108,39,0,62,0,0,0,0,0,0
400,0,0,0,0,7,27,1336,693,0,0,92,40,59,14,0,0,195,534,0,21
0,828,1631,0,0,5361,686,0,0,0,10,131,153,0,1646,0,0,880,0,0,0
0,0,28,167,0,208,38,100,346,0,102,83,128,0,90,0,0,0,192,3263,0
0,0,288,814,221,1418,864,0,0,0,0,270,102,223,0,0,0,0,705,0,0
1796,0,232,0,0,0,98,30,0,0,0,0,0,38,0,0,0,0,0,0,0
23,0,0,85,15,14,0,0,0,0,0,560,35,388,0,0,0,0,0,568,0
0,0,27,-12,0,0,0,0,0,188,0,278,338,88,57,0,-11,0,0,0,0
84,0,37,599,0,0,0,29,512,0,0,51,100,0,34,0,0,0,0,0,0
0,24,483,0,0,2303,0,211,0,16,0,215,115,103,279,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9347,0
0,0,0,0,0,0,0,0,29,629,0,89,0,0,123,0,0,0,449,0,0
0,0,0,0,45,705,172,57,0,0,57,0,0,167,0,0,0,0,0,0,0
0,0,0,464,0,0,0,0,0,0,0,0,43,0,0,0,0,196,0,0,0
32,0,0,0,0,164,626,234,0,0,202,428,203,0,9,0,0,0,0,0,0
0,0,495,-113,0,24,0,0,60,186,439,101,76,0,14,0,0,0,0,0,1139
0,0,1596,256,0,22,0,0,1206,16,1131,0,5,5,244,0,0,0,0,0,0
6052,198,9109,85,0,0,709,0,1245,304,0,111,893,1099,431,3424,0,230,98,1466,9605
0,0,71,0,0,145,12,0,21,0,0,302,51,63,109,27,0,0,0,466,0
0,128,541,0,0,54,26,100,0,246,555,231,55,0,374,0,0,0,0,0,0
0,0,253,0,0,0,0,0,0,0,0,184,0,0,84,0,0,507,0,0,0
0,0,801,0,0,432,0,0,0,0,1504,0,101,284,0,0,144,0,0,19517,0
788,0,706,0,0,0,0,0,0,0,97,10,0,0,574,0,0,0,0,0,0
470,0,1447,0,0,2072,0,0,0,0,0,233,93,29,240,0,0,0,0,0,0
0,347,2361,505,0,0,194,76,0,0,0,237,0,6,459,0,0,0,0,0,0
0,0,1506,518,0,1208,100,79,29,31,56,687,34,43,187,0,0,0,0,0,0
38,147,312,0,941,283,247,19,134,30,138,103,164,-14,535,277,0,106,0,7449,0
10,68,445,0,74,78,288,0,0,0,25,0,116,787,361,0,0,0,0,0,0
0,0,162,100,15,64,6,0,0,0,0,191,0,91,8,0,0,0,0,0,0
62,0,848,534,0,332,544,0,192,171,5,0,34,26,41,0,188,0,42,0,1521
10,0,19,1271,0,0,78,0,640,77,0,90,63,0,360,0,0,0,0,2518,0
130,0,0,491,0,0,0,18,119,291,0,81,380,143,77,0,0,0,0,0,0
0,0,0,0,0,21,0,69,0,0,0,161,237,17,0,0,0,0,192,0,0
0,56,1109,643,0,767,0,196,0,173,0,36,5,0,44,0,0,0,0,0,0
0,30,376,250,0,0,317,167,0,0,0,204,5,0,44,0,38,0,0,0,0
0,0,684,0,0,56,0,82,0,0,11,0,0,31,0,0,0,0,0,1109,0
10,199,378,323,0,196,48,88,1246,80,0,249,38,233,105,0,0,0,66,0,0
0,0,0,2339,0,0,0,0,0,743,6,37,0,0,0,0,23,0,99,30,0
0,0,546,1449,0,0,0,0,0,163,0,0,0,-10,0,0,-5,0,0,0,0
1058,30,0,0,0,0,0,0,1206,0,0,410,66,0,520,0,0,0,0,0,0
0,31,899,0,0,0,0,0,0,0,0,5,74,0,0,0,0,0,0,0,0
0,282,897,0,221,0,0,294,0,0,0,278,0,516,1022,50,0,198,0,0,0
134,0,37,493,0,0,94,0,0,401,941,715,911,0,122,0,0,115,0,0,0
1246,0,1050,0,0,291,0,0,17,0,0,209,10,83,60,0,0,0,0,0,0
0,56,0,176,39,0,0,0,0,299,27,247,0,0,0,50,0,0,0,0,0
0,0,19,1069,0,416,0,19,0,55,0,0,36,0,167,-34,0,0,0,2431,0
368,0,0,0,0,24,0,0,0,0,0,46,18,0,0,0,0,0,0,2634,0
628,0,341,0,0,0,0,141,0,0,0,224,98,0,15,0,0,0,0,0,0
2490,90,825,87,0,861,0,235,2478,0,0,289,139,639,0,0,0,2763,0,6694,0
38,0,849,0,0,1046,0,0,360,0,0,157,62,0,1261,0,44,0,0,0,0
0,305,118,0,0,57,0,18,0,0,0,174,167,295,933,0,0,0,0,0,0
53,0,77,0,0,373,0,142,19,0,0,0,47,0,0,-51,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,161,45,0,0,0,0,1402,0,0,0
0,0,284,0,0,158,0,0,0,0,1212,0,5,249,45,0,43,0,0,0,0
0,67,449,299,0,82,8,18,0,16,0,44,0,0,27,0,7,0,176,0,0
0,0,418,614,0,61,0,21,0,57,0,179,98,172,10,0,40,0,0,84,211
0,252,0,0,0,0,0,0,0,0,0,133,246,82,57,0,0,0,200,5733,0
0,62,0,274,0,341,0,0,0,0,0,12,5,0,-8,0,0,0,0,0,170
0,25,546,1236,30,0,0,0,0,794,2,223,184,359,406,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,605,0
0,146,40,28,0,0,0,0,0,0,0,300,158,0,0,0,0,0,0,1421,0
0,0,1204,1586,0,0,0,131,356,905,0,127,21,0,565,0,0,0,0,0,0
0,0,93,42,0,0,0,0,0,61,0,49,146,0,28,0,0,0,0,529,42
0,0,45,0,0,0,0,0,225,0,0,0,0,0,63,0,0,0,197,0,0
0,0,136,0,0,0,0,118,0,30,57,121,72,0,0,0,0,0,0,0,0
0,0,0,0,0,45,0,0,0,0,0,391,52,255,0,0,0,0,0,0,1858
0,0,1072,708,0,219,0,40,19,-74,0,129,0,28,14,0,0,0,0,0,161
1977,39,1062,616,0,0,0,0,219,364,0,339,69,0,904,0,150,0,0,10119,0
66,0,196,0,0,0,0,0,0,0,0,0,66,40,62,0,0,0,0,95,0
126,0,0,0,0,0,0,0,0,0,0,0,366,106,21,0,0,0,0,0,0
23,76,0,2964,0,176,0,106,0,0,0,127,0,11,197,0,0,0,88,6585,0
0,0,0,0,0,0,0,59,0,0,0,0,32,914,0,0,0,0,0,0,0
0,0,454,0,0,0,0,0,0,0,0,98,0,21,37,0,0,0,0,0,255
0,0,453,0,0,0,0,0,0,40,0,24,11,0,40,0,0,0,0,0,44
169,0,3051,0,0,173,0,0,0,16,0,0,462,114,104,0,0,0,0,0,0
0,137,0,0,0,0,0,0,1467,0,0,0,22,60,85,0,0,0,0,7605,5196
0,37,1112,43,0,1975,0,0,0,0,0,1261,12,279,0,0,249,0,0,0,0
0,0,0,0,0,0,6,18,81,16,0,66,28,0,92,0,0,0,11,1089,0
0,0,1146,0,0,0,0,0,0,0,0,8,70,16,0,0,0,0,0,0,0
0,20,2228,706,0,0,0,0,10,89,0,0,401,817,262,0,0,0,33,0,0
0,0,1338,28,0,0,6,189,0,0,43,371,90,640,0,0,201,572,0,1611,0
0,0,0,0,0,0,0,0,0,0,0,4,0,55,20,0,0,0,0,554,0
0,0,886,0,0,0,2655,0,1447,38,0,510,415,6,145,0,0,0,0,0,0
678,0,0,0,0,0,0,0,0,0,0,460,97,0,78,0,0,0,0,0,0
0,0,0,521,0,14,18,28,0,0,0,115,32,110,57,0,55,0,164,0,0
0,0,0,0,0,0,0,0,0,0,0,0,62,197,425,0,0,1321,0,0,0
0,0,90,0,0,0,60,0,0,320,0,26,0,0,26,0,0,0,0,0,0
0,0,673,167,444,52,824,0,0,63,0,87,6,35,0,36,0,0,0,0,0
219,100,103,0,221,45,12,0,220,0,0,0,33,0,55,0,0,1107,21,0,0
10,0,440,0,0,0,0,0,0,0,59,119,46,30,303,0,0,0,0,0,0
0,0,0,0,221,0,0,0,0,16,0,0,448,0,63,0,0,0,0,300,0
0,0,261,0,0,0,0,0,0,0,0,24,0,0,0,0,0,560,0,0,0
0,0,27,553,255,0,0,0,0,0,0,0,0,0,884,0,0,0,0,0,0
53,0,438,0,0,90,0,0,0,456,0,98,16,0,59,0,144,0,0,0,0
141,21,917,425,0,397,0,0,0,68,24,124,4,0,8,0,0,0,0,0,0
0,0,90,0,0,0,0,0,75,0,46,38,12,559,641,0,30,16,0,605,0
935,21,0,0,0,0,0,0,23,0,0,0,146,0,0,0,0,0,0,0,0
924,0,0,879,221,215,0,0,0,78,25,0,44,72,352,0,0,0,737,0,0
0,0,2355,42,0,0,0,0,0,1019,0,98,70,385,0,0,122,0,0,0,0
540,0,28,0,0,0,28,0,104,0,0,63,0,124,9,0,0,0,0,0,0
0,0,18,0,0,1169,5,0,4,0,0,709,50,0,0,0,0,0,0,446,0
436,0,0,60,0,0,21,0,0,16,0,25,118,0,2419,0,0,247,0,0,0
0,0,72,85,0,1161,0,18,0,275,37,77,420,651,649,0,0,1812,285,1530,350
30,0,0,0,0,0,0,0,525,0,0,31,134,0,0,0,0,0,203,0,0
643,93,146,0,0,9,2938,76,0,15,67,0,0,86,439,0,32,35,251,9996,26
0,0,295,56,0,0,56,119,0,0,0,0,0,0,465,0,0,0,0,0,0
1117,18,563,0,0,0,108,21,196,351,0,25,0,5,0,0,0,0,226,0,0
407,132,0,0,0,121,16,117,44,0,0,179,0,25,71,0,0,0,124,0,620
0,72,0,0,0,0,95,0,0,0,0,273,218,275,1967,0,0,1128,0,1947,0
0,44,66,0,0,153,0,20,126,394,0,77,0,0,11,0,0,0,504,0,0
49,0,927,0,0,7,432,0,10,53,1871,684,0,0,244,0,0,0,0,3743,0
843,0,0,2369,221,17,0,0,567,160,0,139,206,196,0,679,0,0,0,0,0
2663,97,339,0,441,0,0,391,75,0,0,0,336,755,472,454,0,205,0,0,0
53,0,299,204,221,0,61,98,42,625,0,0,445,570,264,150,0,872,0,0,0
0,0,0,0,0,48,0,0,0,0,0,274,479,291,1552,0,0,983,586,0,0
0,912,420,77,0,0,0,18,640,0,142,190,0,0,9,0,0,0,819,0,0
0,400,0,0,0,564,0,291,0,47,0,0,0,0,175,0,0,0,0,1291,0
0,0,248,0,0,0,406,0,0,0,0,166,0,0,37,0,0,0,0,0,0
60,0,126,0,0,92,0,362,0,71,0,21,0,90,0,0,45,0,53,0,0
650,129,82,0,0,254,2,20,0,31,0,0,55,154,0,0,0,0,0,0,0
2438,0,30,132,0,183,3100,0,0,326,0,221,161,209,28,0,0,0,0,0,233
0,0,922,0,0,0,0,0,95,0,0,395,65,0,0,0,0,0,0,0,0
0,120,589,2829,0,256,0,349,21,0,0,135,13,0,250,0,32,0,0,0,0
0,0,1076,71,0,8,0,0,0,16,338,83,102,12,0,0,0,0,32,0,0
485,0,668,0,0,201,26,0,0,0,1496,286,125,34,0,0,0,0,0,0,0
0,55,0,120,0,65,0,75,182,495,0,60,537,319,142,0,0,0,250,0,0
17,0,0,417,0,0,0,415,21,682,0,0,16,0,31,0,0,0,0,0,0
126,0,0,0,0,0,0,0,0,33,0,0,468,538,0,0,0,0,0,0,0
478,0,0,0,0,0,34,0,215,0,0,197,0,0,0,0,0,0,128,0,0
0,0,278,0,0,52,0,0,560,0,0,0,34,0,23,0,0,0,0,1692,0
0,0,196,0,0,0,0,25,0,0,0,0,134,35,0,0,0,740,0,0,0
0,704,1348,1145,0,4575,2663,0,1574,0,760,598,78,0,1012,0,0,0,652,0,0
148,0,0,0,0,88,0,19,0,0,0,98,83,233,74,0,0,0,0,0,0
575,0,461,0,30,48,3419,0,0,0,0,467,78,0,245,0,0,0,90,14805,847
0,0,1243,169,0,28,667,41,0,63,3994,0,10,36,265,13,0,0,0,4280,0
43,0,0,0,0,0,0,184,0,0,0,-106,51,0,0,0,0,0,0,829,0
0,0,0,1077,0,0,0,0,0,0,0,226,194,120,0,0,0,0,0,0,0
0,0,1966,0,0,2376,0,79,0,0,0,191,267,0,784,0,0,0,1565,662,0
10,12,10,0,0,0,0,192,0,0,65,0,52,0,9,0,0,0,0,199,0
0,0,629,172,0,0,0,20,0,16,0,24,0,43,189,0,0,21,0,2938,0
81,0,0,795,0,0,0,0,0,61,0,21,0,0,9,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,133,816,330,0,0,0,0,0,0,0
36,31,57,0,108,52,0,50,0,0,35,106,582,52,377,61,0,1954,65,1740,0
0,6,101,973,266,0,2,0,0,360,0,226,37,272,0,100,106,2028,0,0,0
0,0,0,0,0,0,29,0,0,0,0,46,0,304,652,0,0,0,0,0,0
0,90,613,0,0,0,0,0,0,641,0,797,512,33,0,0,0,0,0,0,0
0,0,104,0,0,0,1946,154,0,0,0,133,172,0,1176,0,0,0,0,0,0
0,0,1076,4585,0,0,0,0,0,30,0,0,0,35,0,0,331,0,0,0,0
0,93,158,0,0,0,5,19,0,567,0,66,165,0,0,0,0,0,0,0,0
0,0,11,0,0,302,0,0,0,32,0,63,0,0,70,0,32,30,0,0,0
0,143,58,146,221,327,58,0,26,69,0,78,72,38,444,614,0,106,0,340,0
0,30,1051,1652,0,0,27,0,0,548,0,460,0,0,0,0,0,0,0,0,0
0,0,297,0,0,0,0,30,0,0,0,220,27,0,434,0,0,0,0,8156,0
0,0,880,1046,135,0,0,0,0,29,0,0,0,0,36,0,252,0,0,0,0
0,0,347,1625,74,1342,0,677,486,16,0,26,146,0,3313,0,0,0,0,30,0
0,0,175,0,0,0,0,0,0,0,0,253,42,11,0,0,0,0,0,10096,0
0,0,60,0,0,0,0,18,0,0,0,246,67,190,0,0,0,1157,0,1798,0
29,0,13,194,0,0,0,0,0,11,2,6,5,0,57,0,0,0,0,1616,0
521,0,70,597,0,19,0,0,0,40,0,-3,0,0,-11,0,0,0,0,0,0
0,0,178,0,0,833,18,0,1037,0,0,165,66,0,146,0,0,0,0,0,0
0,0,211,232,0,255,0,0,0,0,0,396,89,0,0,0,0,0,0,0,0
219,0,327,116,221,0,253,0,1023,0,0,0,11,0,59,0,0,0,0,0,482
12,104,13,0,0,0,0,0,283,0,0,0,61,66,26,0,0,0,0,0,0
0,18,205,0,579,0,0,82,60,0,0,0,110,12,47,213,0,0,0,2594,1114
0,0,0,0,0,1229,0,0,0,0,0,451,196,39,0,2039,0,462,0,4978,84
111,18,903,170,0,0,0,241,12,0,0,18,0,0,184,0,0,0,0,0,0
0,0,501,1241,84,0,0,0,0,0,0,203,472,2178,0,0,0,0,0,1489,0
0,0,0,0,0,0,1616,0,7,0,0,0,0,0,0,0,0,0,0,260,0
0,60,224,1568,0,51,0,74,0,199,0,486,0,0,142,0,0,0,0,3143,0
0,0,0,0,0,0,0,18,0,0,0,136,166,28,207,0,0,0,0,650,0
0,194,0,198,0,0,0,0,0,154,0,0,69,58,308,0,62,0,0,0,746
0,174,935,0,0,1643,0,41,0,529,0,133,0,0,280,0,0,53,1229,0,0
0,0,0,810,0,77,0,0,0,454,10,5,0,12,105,0,0,0,0,254,0
32,0,14,0,0,0,39,194,727,0,15,49,0,0,0,0,0,0,0,0,0
85,924,1202,0,0,0,0,831,0,0,0,629,1061,91,83,0,0,0,0,0,0
823,0,167,2638,294,1171,0,0,0,0,252,855,876,527,0,0,0,32,0,0,0
66,214,14,0,0,0,0,20,0,15,0,104,174,649,0,0,0,0,0,4062,0
0,0,686,688,0,0,0,0,0,340,0,316,75,48,198,0,0,0,0,0,0
0,0,588,90,0,427,167,0,555,117,0,362,195,0,160,357,0,0,0,0,0
3045,95,871,1556,221,0,140,0,641,57,0,226,234,0,90,50,0,309,0,0,0
0,0,195,349,0,0,0,0,0,16,0,0,0,0,223,0,0,0,0,0,0
0,0,806,0,0,317,0,0,0,0,0,280,0,0,0,0,0,0,0,0,0
295,282,179,947,189,22,366,0,267,124,508,133,105,759,727,150,26,495,79,940,1154
0,12,800,1360,221,0,120,0,0,30,0,241,18,62,275,0,0,0,0,0,0
116,0,0,0,0,0,0,93,0,31,0,168,99,10,0,0,0,0,0,435,0
0,0,1150,0,0,159,0,38,0,31,0,69,91,0,0,0,104,0,0,0,0
0,0,87,60,0,0,0,80,0,0,92,95,11,89,0,0,0,0,0,0,0
0,212,0,348,0,0,0,0,1219,390,37,108,89,0,106,0,0,0,0,0,0
0,0,11,453,98,47,0,0,544,0,0,17,0,0,18,0,0,135,340,0,44
47,100,0,599,0,0,0,234,0,300,0,315,343,207,21,0,0,0,0,0,0
222,0,25,0,0,42,0,283,174,0,0,0,0,0,19,0,0,0,42,0,0
0,0,1189,0,0,23,0,0,275,0,0,0,0,0,0,0,0,0,0,0,0
248,0,0,4412,0,76,0,0,31,0,0,566,243,0,166,0,11,0,0,2479,0
0,0,0,0,0,0,0,0,0,0,48,149,124,10,122,0,0,0,760,0,0
0,0,1910,56,0,0,0,76,0,257,0,30,0,0,42,0,59,0,1269,1794,0
348,0,284,-24,684,267,796,194,1029,367,419,0,5,73,0,0,52,0,0,0,0
0,33,613,266,0,0,0,0,0,0,6,236,93,46,20,0,0,0,0,0,0
0,0,200,0,221,107,0,0,0,126,0,194,35,14,0,0,36,0,0,0,0
964,0,202,0,104,144,0,37,0,692,173,272,115,19,0,0,0,0,0,0,0
966,0,891,814,0,416,19,0,0,0,0,225,24,11,84,22,0,195,0,0,0
0,0,0,161,0,1560,0,0,311,13,0,100,418,30,0,0,84,0,0,0,0
0,0,754,0,0,0,0,58,248,0,137,434,122,0,55,0,196,0,0,0,0
0,0,395,0,0,36,1426,0,1143,0,52,144,0,0,25,0,0,2380,0,125,0
146,0,0,0,0,98,0,0,0,42,884,205,68,0,47,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2434,0,0,163,76,0,24,0,0,0,800,0,0
0,0,442,2559,0,522,0,0,2290,496,0,327,243,443,1105,0,0,0,0,0,0
0,0,11,0,0,606,0,0,0,31,0,0,0,48,68,0,0,0,0,0,0
0,0,367,0,0,0,0,0,0,0,0,0,420,1101,0,0,0,32,0,0,0
0,0,610,1252,0,0,14,0,124,1033,112,0,53,45,29,0,15,0,0,0,0
13,0,116,2043,266,0,0,0,450,758,0,173,66,200,0,213,8,0,0,2283,0
0,0,462,1443,0,0,0,726,0,188,0,12,56,6,0,0,0,0,0,0,0
0,0,1744,0,0,0,0,79,0,0,0,0,0,0,0,0,0,321,0,0,0
0,0,2862,0,0,1290,0,0,0,0,0,0,848,0,0,0,0,0,0,0,0
62,255,0,3049,0,532,0,19,1150,0,62,102,104,0,523,0,0,0,406,0,0
257,0,26,34,0,0,0,0,239,0,0,23,0,0,0,0,0,363,0,0,61
0,42,34,0,0,0,68,29,0,0,21,159,197,0,465,29,0,0,0,480,0
0,0,599,0,0,0,0,0,0,0,0,26,0,0,0,0,215,0,0,0,0
1136,0,0,0,0,521,0,0,1125,0,0,551,0,1913,370,0,0,0,126,0,0
523,0,34,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0
0,0,1348,428,35,0,0,204,0,0,0,24,85,65,29,0,0,0,0,0,0
0,0,1375,0,0,0,2067,190,188,13,0,0,0,55,122,0,301,0,0,0,0
0,7,0,0,0,0,0,19,21,0,47,5,0,0,59,0,0,829,0,0,0
762,0,422,0,0,23,158,0,0,8,0,930,0,0,0,0,0,0,0,0,0
0,0,435,518,0,0,0,0,0,0,26,34,10,0,11,0,0,0,0,0,0
0,0,854,0,0,0,0,0,0,0,0,145,0,0,116,0,0,0,0,0,0
0,0,107,160,0,0,0,0,0,0,0,155,0,192,0,0,0,103,0,0,0
0,0,2227,440,0,534,0,19,0,0,0,183,87,0,0,0,0,0,0,0,0
0,0,113,0,0,0,0,0,0,0,682,360,453,0,32,0,0,0,0,0,0
0,24,222,0,0,48,0,0,0,0,0,387,0,0,0,0,607,0,0,0,0
369,751,584,2007,0,115,133,0,593,422,30,220,119,367,1575,0,0,2623,63,1454,0
0,99,23,0,210,492,0,272,137,0,0,97,6,0,60,0,0,0,0,0,0
0,0,0,225,0,95,0,0,0,227,0,124,118,0,264,0,0,0,0,0,0
0,132,255,306,0,15,44,0,0,175,49,67,66,291,346,0,0,124,0,1576,0
940,0,465,964,0,1226,1687,38,61,0,0,13,44,358,14,0,118,0,518,4046,0
0,0,0,1700,0,0,0,0,0,0,0,73,0,0,5,0,0,0,0,2863,0
0,0,136,0,0,256,8,29,0,30,0,52,0,0,0,0,0,0,0,0,0
808,1213,11,0,221,1272,0,18,2363,184,0,1294,227,0,383,0,0,0,958,0,5132
0,399,0,2613,0,0,0,16,311,507,0,52,174,0,312,0,21,162,0,0,0
0,0,408,130,0,86,0,0,0,168,0,0,197,263,279,0,52,2740,0,0,0
0,0,685,0,0,0,0,19,0,0,0,503,0,0,0,0,0,0,0,0,0
0,252,86,0,0,0,5,197,0,63,0,399,33,225,0,0,0,0,897,1122,0
856,0,419,0,0,181,0,0,0,0,33,88,27,0,216,0,0,0,0,0,0
0,203,44,0,35,503,0,0,0,0,0,86,230,163,202,0,0,0,0,0,0
229,0,124,5722,0,117,447,0,533,289,0,0,0,24,829,0,70,0,0,12576,218
218,0,0,0,0,0,0,0,75,0,0,70,33,83,49,0,0,0,0,1413,68
177,0,441,0,0,0,0,0,0,0,0,109,22,0,693,0,0,0,0,1129,0
89,0,317,0,0,0,0,0,0,0,262,179,12,8,0,0,0,0,0,0,0
0,0,139,0,0,407,0,55,0,0,0,88,256,185,0,0,0,0,0,0,0
846,216,183,0,0,98,0,0,0,15,0,0,125,79,18,0,0,0,1355,0,0
0,329,0,0,0,24,38,95,913,0,0,140,0,0,77,0,0,0,261,0,0
0,0,0,0,0,0,0,0,0,0,0,252,328,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,54,647,0,0,0,0,33,0,0,0
0,31,125,519,0,0,0,0,0,189,145,70,70,75,0,0,0,221,0,0,0
0,24,365,60,0,497,1241,0,1269,0,501,142,0,25,227,0,0,0,362,0,0
0,0,0,0,0,0,0,0,0,0,0,51,742,85,0,0,0,0,0,0,0
467,255,689,60,0,0,0,16,843,0,0,0,65,33,21,0,0,0,0,0,0
0,89,493,691,15,562,0,33,1849,128,0,152,45,36,73,0,0,0,0,0,0
0,0,0,0,0,0,0,51,0,0,0,136,0,715,184,0,0,0,0,0,0
0,0,0,0,0,312,0,0,0,0,0,376,91,36,51,0,0,0,0,0,0
6,0,418,0,0,48,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0
370,129,0,0,0,509,123,295,0,0,4,284,94,0,4,0,0,0,0,0,0
121,317,772,999,0,0,0,17,99,217,0,80,494,668,360,0,0,0,0,4255,0
0,0,0,154,0,0,0,58,0,0,0,36,82,0,11,0,0,165,308,0,0
4912,1373,720,0,221,0,899,0,0,736,1555,0,0,696,285,0,46,2160,1063,0,0
0,0,936,0,0,445,0,0,0,125,0,56,22,0,152,0,287,0,0,0,0
67,186,341,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,91,147,0,0,87,98,59,121,31,0,0,116,160,208,0,103,0,0,0,0
297,0,19,0,221,1326,0,28,0,0,0,35,87,285,82,0,44,77,0,242,0
0,0,317,0,0,0,0,0,0,474,0,227,134,0,132,0,208,0,0,0,0
0,209,0,388,221,171,193,141,0,61,0,68,24,351,644,0,0,273,0,825,0
0,0,0,0,0,263,0,149,0,0,0,0,0,0,0,0,0,0,0,257,0
0,0,79,0,0,0,0,0,0,31,0,278,0,0,27,0,24,0,0,1690,0
0,31,14,0,0,0,57,174,0,0,0,145,34,0,188,0,20,0,0,0,0
1218,0,12,2092,0,620,49,581,207,0,0,576,492,66,720,0,0,32,0,0,0
